1024, 1024, 1024, 0, 429.842000 
1280, 1280, 1280, 0, 813.945000 
1536, 1536, 1536, 0, 1255.455000 
1792, 1792, 1792, 0, 1919.525000 
2048, 2048, 2048, 0, 2574.804000 
64, 64, 64, 0, 0.156000 
128, 128, 128, 0, 1.039000 
192, 192, 192, 0, 3.667000 
256, 256, 256, 0, 8.173000 
320, 320, 320, 0, 17.573000 
384, 384, 384, 0, 24.605000 
448, 448, 448, 0, 37.976000 
512, 512, 512, 0, 53.716000 
576, 576, 576, 0, 91.534000 
640, 640, 640, 0, 114.039000 
704, 704, 704, 0, 144.966000 
768, 768, 768, 0, 176.074000 
832, 832, 832, 0, 215.783000 
896, 896, 896, 0, 265.253000 
960, 960, 960, 0, 308.544000 
1024, 1024, 1024, 0, 364.219000 
1088, 1088, 1088, 0, 596.852000 
1152, 1152, 1152, 0, 641.753000 
1216, 1216, 1216, 0, 768.500000 
1280, 1280, 1280, 0, 822.417000 
1344, 1344, 1344, 0, 946.977000 
1408, 1408, 1408, 0, 1016.206000 
1472, 1472, 1472, 0, 1182.424000 
1536, 1536, 1536, 0, 1271.841000 
1600, 1600, 1600, 0, 1447.573000 
1664, 1664, 1664, 0, 1563.625000 
1728, 1728, 1728, 0, 1799.559000 
1792, 1792, 1792, 0, 1877.274000 
1856, 1856, 1856, 0, 2074.842000 
1920, 1920, 1920, 0, 2211.123000 
1984, 1984, 1984, 0, 2499.976000 
2048, 2048, 2048, 0, 2584.876000 
