2, 2, 2, 0, 0.002000 
2, 2, 2, 0, 0.001000 
2, 2, 2, 0, 0.000000 
2, 2, 2, 0, 0.001000 
2, 2, 2, 0, 0.001000 
4, 4, 4, 0, 0.002000 
4, 4, 4, 0, 0.001000 
4, 4, 4, 0, 0.002000 
4, 4, 4, 0, 0.001000 
4, 4, 4, 0, 0.001000 
8, 8, 8, 0, 0.007000 
8, 8, 8, 0, 0.007000 
8, 8, 8, 0, 0.006000 
8, 8, 8, 0, 0.006000 
8, 8, 8, 0, 0.007000 
16, 16, 16, 0, 0.045000 
16, 16, 16, 0, 0.045000 
16, 16, 16, 0, 0.046000 
16, 16, 16, 0, 0.047000 
16, 16, 16, 0, 0.045000 
32, 32, 32, 0, 0.336000 
32, 32, 32, 0, 0.310000 
32, 32, 32, 0, 0.310000 
32, 32, 32, 0, 0.308000 
32, 32, 32, 0, 0.333000 
64, 64, 64, 0, 2.599000 
64, 64, 64, 0, 2.445000 
64, 64, 64, 0, 2.816000 
64, 64, 64, 0, 2.615000 
64, 64, 64, 0, 3.167000 
128, 128, 128, 0, 21.744000 
128, 128, 128, 0, 19.643000 
128, 128, 128, 0, 20.789000 
128, 128, 128, 0, 19.735000 
128, 128, 128, 0, 19.776000 
256, 256, 256, 0, 158.145000 
256, 256, 256, 0, 158.615000 
256, 256, 256, 0, 160.801000 
256, 256, 256, 0, 158.167000 
256, 256, 256, 0, 158.733000 
512, 512, 512, 0, 1294.501000 
512, 512, 512, 0, 1537.673000 
512, 512, 512, 0, 1306.139000 
512, 512, 512, 0, 1494.794000 
512, 512, 512, 0, 1349.020000 
1024, 1024, 1024, 0, 10485.915000 
1024, 1024, 1024, 0, 10257.969000 
1024, 1024, 1024, 0, 11536.731000 
1024, 1024, 1024, 0, 10715.685000 
1024, 1024, 1024, 0, 11124.755000 
2048, 2048, 2048, 0, 86070.794000 
2048, 2048, 2048, 0, 85136.252000 
2048, 2048, 2048, 0, 83791.043000 
2048, 2048, 2048, 0, 85838.791000 
2048, 2048, 2048, 0, 85774.360000 
4096, 4096, 4096, 0, 675575.786000 
4096, 4096, 4096, 0, 683996.737000 
2, 2, 2, 0, 0.001000 
2, 2, 2, 0, 0.001000 
2, 2, 2, 0, 0.001000 
4, 4, 4, 0, 0.002000 
4, 4, 4, 0, 0.002000 
4, 4, 4, 0, 0.001000 
8, 8, 8, 0, 0.007000 
8, 8, 8, 0, 0.006000 
8, 8, 8, 0, 0.006000 
16, 16, 16, 0, 0.046000 
16, 16, 16, 0, 0.064000 
16, 16, 16, 0, 0.047000 
32, 32, 32, 0, 0.352000 
32, 32, 32, 0, 0.338000 
32, 32, 32, 0, 0.333000 
64, 64, 64, 0, 2.507000 
64, 64, 64, 0, 2.486000 
64, 64, 64, 0, 2.444000 
128, 128, 128, 0, 20.095000 
128, 128, 128, 0, 20.334000 
128, 128, 128, 0, 20.401000 
256, 256, 256, 0, 163.066000 
256, 256, 256, 0, 162.673000 
4096, 4096, 4096, 0, 685196.859000 
4096, 4096, 4096, 0, 671813.457000 
4096, 4096, 4096, 0, 657799.042000 
