32, 32, 32, 0, 0.033000 
64, 64, 64, 0, 0.241000 
128, 128, 128, 0, 1.657000 
256, 256, 256, 0, 12.660000 
512, 512, 512, 0, 88.353000 
1024, 1024, 1024, 0, 612.019000 
2048, 2048, 2048, 0, 4248.217000 
1024, 1024, 1024, 0, 595.611000 
1280, 1280, 1280, 0, 1167.044000 
1536, 1536, 1536, 0, 1866.375000 
1792, 1792, 1792, 0, 2743.096000 
2048, 2048, 2048, 0, 4246.289000 
