256, 256, 256, 0, 5.338000 
256, 256, 256, 0, 6.241000 
256, 256, 256, 0, 5.041000 
257, 257, 257, 0, 8.047000 
257, 257, 257, 0, 6.756000 
257, 257, 257, 0, 6.826000 
258, 258, 258, 0, 7.346000 
258, 258, 258, 0, 7.873000 
258, 258, 258, 0, 7.237000 
259, 259, 259, 0, 7.768000 
259, 259, 259, 0, 7.939000 
259, 259, 259, 0, 7.869000 
260, 260, 260, 0, 8.012000 
260, 260, 260, 0, 7.984000 
260, 260, 260, 0, 7.976000 
261, 261, 261, 0, 7.785000 
261, 261, 261, 0, 7.607000 
261, 261, 261, 0, 7.558000 
262, 262, 262, 0, 7.411000 
262, 262, 262, 0, 7.386000 
262, 262, 262, 0, 7.625000 
263, 263, 263, 0, 7.226000 
263, 263, 263, 0, 7.240000 
263, 263, 263, 0, 7.245000 
264, 264, 264, 0, 7.119000 
264, 264, 264, 0, 7.228000 
264, 264, 264, 0, 7.118000 
265, 265, 265, 0, 8.046000 
265, 265, 265, 0, 8.026000 
265, 265, 265, 0, 8.034000 
266, 266, 266, 0, 8.630000 
266, 266, 266, 0, 8.375000 
266, 266, 266, 0, 8.413000 
267, 267, 267, 0, 8.849000 
267, 267, 267, 0, 8.950000 
267, 267, 267, 0, 8.804000 
268, 268, 268, 0, 8.886000 
268, 268, 268, 0, 8.843000 
268, 268, 268, 0, 8.931000 
269, 269, 269, 0, 8.310000 
269, 269, 269, 0, 8.104000 
269, 269, 269, 0, 8.132000 
270, 270, 270, 0, 7.717000 
270, 270, 270, 0, 7.895000 
270, 270, 270, 0, 7.726000 
271, 271, 271, 0, 7.861000 
271, 271, 271, 0, 7.367000 
271, 271, 271, 0, 7.578000 
272, 272, 272, 0, 7.165000 
272, 272, 272, 0, 7.042000 
272, 272, 272, 0, 6.988000 
273, 273, 273, 0, 8.184000 
273, 273, 273, 0, 8.244000 
273, 273, 273, 0, 8.455000 
274, 274, 274, 0, 8.775000 
274, 274, 274, 0, 8.776000 
274, 274, 274, 0, 9.684000 
275, 275, 275, 0, 9.595000 
275, 275, 275, 0, 9.352000 
275, 275, 275, 0, 9.313000 
276, 276, 276, 0, 9.541000 
276, 276, 276, 0, 9.733000 
276, 276, 276, 0, 9.575000 
277, 277, 277, 0, 9.932000 
277, 277, 277, 0, 9.895000 
277, 277, 277, 0, 10.224000 
278, 278, 278, 0, 10.091000 
278, 278, 278, 0, 10.019000 
278, 278, 278, 0, 10.023000 
279, 279, 279, 0, 10.394000 
279, 279, 279, 0, 10.645000 
279, 279, 279, 0, 10.161000 
280, 280, 280, 0, 10.140000 
280, 280, 280, 0, 10.210000 
280, 280, 280, 0, 10.349000 
281, 281, 281, 0, 10.663000 
281, 281, 281, 0, 10.526000 
281, 281, 281, 0, 10.583000 
282, 282, 282, 0, 10.666000 
282, 282, 282, 0, 10.667000 
282, 282, 282, 0, 10.690000 
283, 283, 283, 0, 10.770000 
283, 283, 283, 0, 10.828000 
283, 283, 283, 0, 10.838000 
284, 284, 284, 0, 10.861000 
284, 284, 284, 0, 10.863000 
284, 284, 284, 0, 10.844000 
285, 285, 285, 0, 9.945000 
285, 285, 285, 0, 9.929000 
285, 285, 285, 0, 9.927000 
286, 286, 286, 0, 9.426000 
286, 286, 286, 0, 9.400000 
286, 286, 286, 0, 9.402000 
287, 287, 287, 0, 8.838000 
287, 287, 287, 0, 8.800000 
287, 287, 287, 0, 8.799000 
288, 288, 288, 0, 8.458000 
288, 288, 288, 0, 8.430000 
288, 288, 288, 0, 8.434000 
289, 289, 289, 0, 10.047000 
289, 289, 289, 0, 9.966000 
289, 289, 289, 0, 9.974000 
290, 290, 290, 0, 10.710000 
290, 290, 290, 0, 11.462000 
290, 290, 290, 0, 10.778000 
291, 291, 291, 0, 11.440000 
291, 291, 291, 0, 11.465000 
291, 291, 291, 0, 11.485000 
292, 292, 292, 0, 11.799000 
292, 292, 292, 0, 11.797000 
292, 292, 292, 0, 11.781000 
293, 293, 293, 0, 12.186000 
293, 293, 293, 0, 12.187000 
293, 293, 293, 0, 12.210000 
294, 294, 294, 0, 12.414000 
294, 294, 294, 0, 12.237000 
294, 294, 294, 0, 12.226000 
295, 295, 295, 0, 12.345000 
295, 295, 295, 0, 12.316000 
295, 295, 295, 0, 12.357000 
296, 296, 296, 0, 12.313000 
296, 296, 296, 0, 12.366000 
296, 296, 296, 0, 12.826000 
297, 297, 297, 0, 13.270000 
297, 297, 297, 0, 13.021000 
297, 297, 297, 0, 12.578000 
298, 298, 298, 0, 12.683000 
298, 298, 298, 0, 12.775000 
298, 298, 298, 0, 12.624000 
299, 299, 299, 0, 12.653000 
299, 299, 299, 0, 19.039000 
299, 299, 299, 0, 13.317000 
300, 300, 300, 0, 12.723000 
300, 300, 300, 0, 12.791000 
300, 300, 300, 0, 12.737000 
301, 301, 301, 0, 15.241000 
301, 301, 301, 0, 13.576000 
301, 301, 301, 0, 13.588000 
302, 302, 302, 0, 11.411000 
302, 302, 302, 0, 12.983000 
302, 302, 302, 0, 24.103000 
303, 303, 303, 0, 15.990000 
303, 303, 303, 0, 13.722000 
303, 303, 303, 0, 10.973000 
304, 304, 304, 0, 10.293000 
304, 304, 304, 0, 15.808000 
304, 304, 304, 0, 11.667000 
305, 305, 305, 0, 13.579000 
305, 305, 305, 0, 12.761000 
305, 305, 305, 0, 12.373000 
306, 306, 306, 0, 13.055000 
306, 306, 306, 0, 13.079000 
306, 306, 306, 0, 13.317000 
307, 307, 307, 0, 13.947000 
307, 307, 307, 0, 13.934000 
307, 307, 307, 0, 14.159000 
308, 308, 308, 0, 14.195000 
308, 308, 308, 0, 15.073000 
308, 308, 308, 0, 15.043000 
309, 309, 309, 0, 14.532000 
309, 309, 309, 0, 13.722000 
309, 309, 309, 0, 14.614000 
310, 310, 310, 0, 13.588000 
310, 310, 310, 0, 14.263000 
